Code,MumCode,Sire,Code_anon,MumCode_anon,Sire_anon
MOP74,MOM68,NA,C3573,M0605,NA
MOR74,MORFH,NA,C3202,M0931,NA
MOY74,UPR68,D0542,C0620,M0325,D058
MYR74,MYRTL,NA,C2770,M0731,NA
NOB74,BUL65,NA,C1872,M0070,NA
NRSWI,MOWSP,MAXIS,C5483,M0812,D369
OTA74,OTAGG,NA,C4648,M0774,NA
PEBBL,NA,NA,C1112,NA,NA
PGB74,SOB68,NA,C0395,M0215,NA
PIN74,TAL70,D0542,C4424,M0637,D058
PJANE,NA,NA,C1067,NA,NA
POL74,POLLU,NA,C1319,M0662,NA
QUINS,NA,NICKS,C0390,NA,D172
RED74,REDYE,D0586,C4600,M0683,D187
RGR74,RGRHI,NA,C3681,M0396,NA
ROW74,ROWAN,NA,C5681,M0914,NA
RTH74,RTHOL,NA,C2854,M0074,NA
RTN74,RTNIC,NA,C4509,M0218,NA
SAMES,NA,NA,C3429,NA,NA
SCARI,NA,NA,C4219,NA,NA
SCO74,SCOLL,NA,C4333,M0594,NA
SID74,MOL70,NA,C3421,M0420,NA
SOB74,SOBHR,NA,C3570,M0076,NA
SOO74,SOOTY,NA,C5973,M0965,NA
SPR74,SPREA,NA,C2715,M0804,NA
TAL74,BRO66,NA,C5386,M0918,NA
TAMEG,NA,NA,C1595,NA,NA
TBONE,NA,NA,C3965,NA,NA
TEA74,TAL71,NA,C4221,M0259,NA
THI74,ELG66,NA,C3360,M0466,NA
TOR74,TRN69,PINCS,C4807,M0195,D439
TRIAN,NA,NA,C4184,NA,NA
TRN74,TRNRI,THORS,C5630,M0597,D352
UPR74,UPRHI,CECIL,C2316,M0387,D105
UPT74,UPTUR,D0542,C2703,M0899,D058
VER74,RGR71,D0590,C1563,M0574,D133
WID74,MOW71,NA,C4691,M0740,NA
WIN74,WINKL,NA,C5140,M0056,NA
Y0381,NA,NA,C4987,NA,NA
YELLO,NA,HAMIS,C1126,NA,D364
YHO74,GRE68,SAGGY,C2555,M0554,D254
YTA74,YTAGG,D0586,C5085,M0996,D187
ZEBRA,MOLIB,BLT71,C4502,M0093,D056
ALCOC,NA,NA,C4920,NA,NA
APR73,APRIC,NA,C1489,M0619,NA
BARKE,NA,NA,C3509,NA,NA
BDLFT,MOWSP,THORS,C1139,M0812,D352
BET73,BLT68,NA,C2769,M0610,NA
BIG73,BIGHE,NA,C2495,M0274,NA
BKNST,NA,NA,C3100,NA,NA
BLO73,BLOSS,NA,C5303,M0707,NA
BLT73,BLTLE,CECIL,C1237,M0890,D105
BRA73,ELG68,NA,C0292,M0041,NA
BST73,MHO67,HEINS,C3543,M0472,D127
BUL73,BULGY,STARN,C5712,M0787,D302
CAI73,CAILL,NA,C4968,M0090,NA
CHE73,BLT69,NA,C2133,M0402,NA
CHO73,CHOCH,VICTO,C2705,M0172,D306
CLE73,CLEOP,HEINS,C1364,M0802,D127
COL73,COLLE,HEINS,C2140,M0810,D127
COY73,COYHI,NA,C0394,M0973,NA
CRT73,CROTT,NA,C1521,M0121,NA
ELG73,ELGRE,NA,C4352,M0997,NA
FEE73,FEEDE,HEINS,C6035,M0072,D127
FEM73,CLE70,NA,C0266,M0836,NA
GL373,GLA69,THORS,C5012,M0897,D352
GLA73,GLASS,NA,C5375,M0356,NA
GRE73,GREET,HEINS,C2965,M0646,D127
INDEN,NA,NA,C3014,NA,NA
LIT73,LITLH,CECIL,C1895,M0388,D105
LOW73,LOWSE,NA,C1794,M0878,NA
LTF73,LTFLH,NA,C4586,M0336,NA
M1092,NA,NA,C3369,NA,NA
MOD73,MOM65,NA,C3448,M0497,NA
MOL73,MOLIN,NA,C1117,M0712,NA
MOM73,MOMHI,NA,C2263,M0411,NA
MOY73,UPR68,CECIL,C4851,M0325,D105
PGB73,SOB68,NA,C0819,M0215,NA
PIBRO,MOLIB,CONAR,C0514,M0093,D384
POL73,POLLU,D0542,C1324,M0662,D058
RED73,REDYE,SAGGY,C3835,M0683,D254
RGR73,RGRHI,FAISA,C0370,M0396,D458
ROW73,ROWAN,NA,C2509,M0914,NA
RTH73,RTHOL,NA,C4576,M0074,NA
RTN73,RTNIC,SDVIW,C4079,M0218,D415
SIE73,LIT70,NA,C0684,M0667,NA
SOB73,SOBHR,NA,C1901,M0076,NA
SOOO7,SOOTY,NA,C4514,M0965,NA
SPR73,SPREA,NA,C4012,M0804,NA
SPRIG,NA,BUDDY,C5343,NA,D252
TAL73,BRO66,NA,C2398,M0918,NA
THI73,ELG66,NA,C5405,M0466,NA
TOR73,TRN69,NA,C2074,M0195,NA
TRN73,TRNRI,D0542,C2476,M0597,D058
UPR73,UPRHI,CECIL,C3910,M0387,D105
WEY73,WHEYE,NA,C2257,M0807,NA
WHI73,WHIGR,CAESA,C5123,M0141,D368
WIN73,WINKL,NA,C5327,M0056,NA
Y3478,NA,NA,C0849,NA,NA
YTA73,YTAGG,NA,C5634,M0996,NA
BIG72,BIGHE,NA,C1349,M0274,NA
BLO72,BLOSS,FAISA,C2903,M0707,D458
BLT72,BLTLE,NA,C0918,M0890,NA
BRA72,ELG68,NA,C1265,M0041,NA
BRO72,BROWH,THORS,C4104,M0986,D352
BST72,MHO67,NA,C4412,M0472,NA
BUL72,BULGY,FAISA,C0683,M0787,D458
CAI72,CAILL,NA,C3382,M0090,NA
CHALL,NA,NA,C2172,NA,NA
CHE72,BLT69,D0542,C0400,M0402,D058
CHO72,CHOCH,NA,C2818,M0172,NA
CLE72,CLEOP,D0583,C1315,M0802,D073
COC72,COCKL,NA,C5384,M0748,NA
COINH,NA,NA,C5043,NA,NA
COL72,COLLE,HEINS,C1167,M0810,D127
COTTO,NA,NA,C3780,NA,NA
COY72,COYHI,NA,C2369,M0973,NA
CRT72,CROTT,HEINS,C0996,M0121,D127
ELG72,ELGRE,NA,C0284,M0997,NA
FEE72,FEEDE,NA,C1003,M0072,NA
FORCE,NA,NA,C0458,NA,NA
GLA72,GLASS,NA,C4836,M0356,NA
GRE72,GREET,HEINS,C2615,M0646,D127
LIBRA,NA,NA,C2114,NA,NA
LIKEC,NA,NA,C3945,NA,NA
LIT72,LITLH,FAISA,C3128,M0388,D458
LOW72,LOWSE,NA,C0582,M0878,NA
LTF72,LTFLH,HEINS,C2914,M0336,D127
LTNIK,NA,CAESA,C2560,NA,D368
MAG72,MOM67,FAISA,C3161,M0866,D458
MHO72,MHOLE,NA,C2646,M0747,NA
MOD72,MOM65,FAISA,C1109,M0497,D458
MOL72,MOLIN,NA,C0646,M0712,NA
MOM72,MOMHI,FAISA,C0965,M0411,D458
MOP72,MOM68,NA,C2878,M0605,NA
MYR72,MYRTL,NA,C2403,M0731,NA
NOB72,BUL65,NA,C1705,M0070,NA
OTA72,OTAGG,NA,C4475,M0774,NA
PGB72,SOB68,NA,C0587,M0215,NA
POL72,POLLU,NA,C4713,M0662,NA
RED72,REDYE,HEINS,C0873,M0683,D127
RGR72,RGRHI,HEINS,C5699,M0396,D127
RTH72,RTHOL,NA,C0630,M0074,NA
RTN72,RTNIC,NA,C2865,M0218,NA
SCO72,SCOLL,THORS,C1049,M0594,D352
SOB72,SOBHR,NA,C0522,M0076,NA
SOLOM,MOWSP,THORS,C2109,M0812,D352
SOO72,SOOTY,NA,C5910,M0965,NA
SPR72,SPREA,NA,C3902,M0804,NA
TAL72,BRO66,THORS,C3818,M0918,D352
THI72,ELG66,NA,C0397,M0466,NA
TISPI,NA,NA,C4967,NA,NA
TOR72,TRN69,CECIL,C0088,M0195,D105
TRN72,TRNRI,FAISA,C1914,M0597,D458
UPR72,UPRHI,FAISA,C0816,M0387,D458
UPT72,UPTUR,NA,C3024,M0899,NA
VASES,NA,NA,C5586,NA,NA
WHI72,WHIGR,THORS,C2759,M0141,D352
YHO72,GRE68,HEINS,C4264,M0554,D127
YTA72,YTAGG,HEINS,C0778,M0996,D127
BET71,BLT68,NA,C3200,M0610,NA
BILBO,NA,NA,C5407,NA,NA
BLT71,BLTLE,NA,C1916,M0890,NA
BRO71,BROWH,NA,C3913,M0986,NA
BST71,MHO67,NA,C2256,M0472,NA
BUL71,BULGY,CRUSA,C2128,M0787,D143
CAI71,CAILL,NA,C0100,M0090,NA
CHO71,CHOCH,NA,C3976,M0172,NA
CLE71,CLEOP,NA,C4404,M0802,NA
CORKS,NA,NA,C0714,NA,NA
COY71,COYHI,NA,C1804,M0973,NA
CRT71,CROTT,THORS,C1373,M0121,D352
ELG71,ELGRE,NA,C4362,M0997,NA
FEE71,FEEDE,NA,C2760,M0072,NA
FRODO,D0527,D0572,C4578,M0903,D330
GRE71,GREET,NA,C2632,M0646,NA
GROWT,NA,NA,C4372,NA,NA
KONKO,NA,NA,C4172,NA,NA
LITKN,NA,NA,C5788,NA,NA
LOW71,LOWSE,NA,C2829,M0878,NA
LTF71,LTFLH,NA,C4138,M0336,NA
MAG71,MOM67,NA,C1272,M0866,NA
MHO71,MHOLE,NA,C0505,M0747,NA
MOA71,MOARY,NA,C2066,M0888,NA
MOL71,MOM65,NA,C1890,M0497,NA
MOM71,MOMHI,NA,C2487,M0411,NA
MOW71,MOWSP,FAISA,C0804,M0812,D458
MYR71,MYRTL,NA,C5764,M0731,NA
NEWTS,NA,NA,C3249,NA,NA
OTA71,OTAGG,NA,C0566,M0774,NA
PASTO,NA,NA,C2638,NA,NA
PGB71,SOB68,NA,C3141,M0215,NA
RGR71,RGRHI,D0576,C1201,M0396,D170
RTH71,RTHOL,NA,C3046,M0074,NA
SCO71,SCOLL,D0586,C0577,M0594,D187
SICKT,MOCTT,NA,C3005,M0272,NA
SLM71,SLIMH,NA,C3157,M0469,NA
SNARL,NA,NA,C1447,NA,NA
SOB71,SOBHR,NA,C2182,M0076,NA
SPIKE,NA,NA,C5846,NA,NA
SPR71,SPREA,NA,C3474,M0804,NA
STUBB,NA,D0583,C4133,NA,D073
STULS,NA,NA,C0793,NA,NA
SWEEP,NA,NA,C1415,NA,NA
TAL71,BRO66,FAISA,C4212,M0918,D458
TRN71,TRNRI,NA,C3396,M0597,NA
UPR71,UPRHI,CRUSA,C4420,M0387,D143
UPT71,UPTUR,CECIL,C3712,M0899,D105
VINCE,NA,NA,C1970,NA,NA
WIN71,WINKL,NA,C4235,M0056,NA
X099H,NA,NA,C0719,NA,NA
X0TA1,NA,NA,C0667,NA,NA
XBLRT,NA,NA,C3944,NA,NA
XBWSB,NA,NA,C2396,NA,NA
XRRSB,NA,NA,C0184,NA,NA
XRWSB,NA,NA,C3326,NA,NA
XSWSB,NA,NA,C5462,NA,NA
XTWSB,NA,NA,C4032,NA,NA
XWBSB,NA,NA,C3651,NA,NA
XWWSB,NA,NA,C5907,NA,NA
YHO71,GRE68,D0576,C3494,M0554,D170
YTA71,YTAGG,NA,C4469,M0996,NA
BLO70,BLOSS,NA,C1290,M0707,NA
BRANN,NA,NA,C3954,NA,NA
BRO70,BROWH,NA,C0696,M0986,NA
BUL70,BULGY,THORS,C4154,M0787,D352
CAI70,CAILL,HEINS,C1614,M0090,D127
CHO70,CHOCH,NA,C4622,M0172,NA
CLE70,CLEOP,NA,C0468,M0802,NA
CLYDE,NA,NA,C1525,NA,NA
CRT70,CROTT,NA,C3354,M0121,NA
DICKS,NA,THORS,C4550,NA,D352
ELG70,ELGRE,NA,C5562,M0997,NA
FAMIL,NA,NA,C3744,NA,NA
FEE70,FEEDE,NA,C0467,M0072,NA
FLICK,NA,NA,C5192,NA,NA
GLA70,GLASS,NA,C1179,M0356,NA
GRE70,GREET,NA,C4355,M0646,NA
IIIIS,NA,NA,C5002,NA,NA
JOKER,NA,NA,C1207,NA,NA
JUNCU,NA,THORS,C3828,NA,D352
LIT70,LITLH,NA,C4060,M0388,NA
LTF70,LTFLH,NA,C0954,M0336,NA
MAGNI,NA,NA,C4023,NA,NA
MAXIS,NA,NA,C0805,NA,NA
MHO70,MHOLE,NA,C0644,M0747,NA
MOA70,MOARY,D0576,C1479,M0888,D170
MOL70,MOM65,NA,C5202,M0497,NA
ORPHA,NA,NA,C1241,NA,NA
OTA70,OTAGG,NA,C2278,M0774,NA
PHANT,NA,NA,C2361,NA,NA
RGR70,RGRHI,NA,C5454,M0396,NA
RTH70,RTHOL,NA,C1077,M0074,NA
RTN70,RTNIC,NA,C5014,M0218,NA
SEREN,NA,NA,C3032,NA,NA
SGA70,SGAOR,NA,C4897,M0780,NA
SLIPP,D0527,D0572,C5273,M0903,D330
SLM70,SLIMH,NA,C2249,M0469,NA
SOB70,SOBHR,NA,C1462,M0076,NA
SPR70,SPREA,NA,C4761,M0804,NA
SREDS,NA,NA,C0454,NA,NA
TAL70,BRO66,FAISA,C1361,M0918,D458
THI70,ELG66,NA,C5119,M0466,NA
TRN70,TRNRI,NA,C5881,M0597,NA
UPT70,UPTUR,D0576,C1453,M0899,D170
XSR63,NA,NA,C2464,NA,NA
XSRSY,NA,NA,C1104,NA,NA
XSW70,NA,NA,C3166,NA,NA
XSXGW,NA,NA,C5515,NA,NA
XSXRY,NA,NA,C2562,NA,NA
YTA70,YTAGG,NA,C4018,M0996,NA
ALFRD,NA,NA,C2196,NA,NA
BLT69,BLTLE,CRUSA,C2657,M0890,D143
BLUNT,NA,NA,C4298,NA,NA
CAI69,CAILL,NA,C5539,M0090,NA
COCKL,NA,NA,C1725,NA,NA
COLLE,OTAGG,NA,C0493,M0774,NA
COOPE,NA,NA,C1763,NA,NA
ENOCH,NA,NA,C4027,NA,NA
FORKT,NA,NA,C2201,NA,NA
GIPSY,NA,NA,C0410,NA,NA
GLA69,GLASS,CRUSA,C0450,M0356,D143
GRE69,GREET,NA,C0393,M0646,NA
LTSPI,NA,NA,C0616,NA,NA
MOLIN,NA,NA,C3191,NA,NA
MOM69,MOMHI,NA,C1236,M0411,NA
NIMRO,NA,NA,C1967,NA,NA
POLLU,BULGY,CRUSA,C1062,M0787,D143
REDYE,NA,D0583,C2668,NA,D073
RGR69,RGRHI,FAISA,C3094,M0396,D458
RTN69,RTNIC,CRUSA,C1699,M0218,D143
RTWIS,NA,NA,C1273,NA,NA
SIPAL,NA,NA,C4838,NA,NA
SOB69,SOBHR,NA,C1762,M0076,NA
SWITC,NA,NA,C3875,NA,NA
TOMSS,NA,NA,C3345,NA,NA
TRN69,TRNRI,CAESA,C2742,M0597,D368
VELVE,NA,NA,C2651,NA,NA
WHIGR,YTAGG,NA,C1956,M0996,NA
XSXGY,NA,NA,C5954,NA,NA
ALTOS,NA,NA,C2500,NA,NA
ANGUS,NA,NA,C2372,NA,NA
ANTEL,NA,NA,C1760,NA,NA
BIGHE,NA,NA,C1342,NA,NA
BLT68,BLTLE,NA,C5757,M0890,NA
BOSSS,NA,CRUSA,C2978,NA,D143
BWBLS,NA,NA,C5535,NA,NA
CONAR,NA,NA,C1308,NA,NA
ELG68,ELGRE,NA,C4188,M0997,NA
ELSIV,NA,NA,C4152,NA,NA
FIERC,NA,NA,C2947,NA,NA
GESTI,NA,NA,C0004,NA,NA
GRE68,GREET,THORS,C2425,M0646,D352
HAGGI,NA,NA,C1632,NA,NA
HIAWA,NA,NA,C1256,NA,NA
KELTI,NA,NA,C1437,NA,NA
KINDS,NA,NA,C0661,NA,NA
LKCHU,NA,NA,C2966,NA,NA
LOLLY,NA,NA,C3102,NA,NA
MOGPI,NA,NA,C3930,NA,NA
MOM68,MOMHI,NA,C1764,M0411,NA
NAMEL,NA,NA,C1627,NA,NA
ODDSS,NA,NA,C3688,NA,NA
POINT,NA,NA,C4460,NA,NA
PROCO,NA,NA,C0483,NA,NA
RICKY,NA,NA,C2863,NA,NA
SHARP,NA,NA,C1034,NA,NA
SOB68,SOBHR,NA,C5032,M0076,NA
SOOTY,NA,NA,C0089,NA,NA
SPIND,NA,NA,C0550,NA,NA
STUMP,NA,NA,C2596,NA,NA
UPR68,UPRHI,CRUSA,C2525,M0387,D143
USHAS,NA,NA,C5183,NA,NA
YESTE,NA,NA,C0821,NA,NA
ACHIL,NA,NA,C5533,NA,NA
ADAMS,NA,NA,C3673,NA,NA
AMBER,NA,NA,C4822,NA,NA
APRIC,NA,NA,C5531,NA,NA
BIGEA,NA,NA,C2550,NA,NA
BLOSS,NA,CRUSA,C4493,NA,D143
BUDDY,BROWH,NA,C1267,M0986,NA
CONGA,NA,NA,C0701,NA,NA
CURLY,NA,NA,C1208,NA,NA
ELECT,NA,NA,C1158,NA,NA
GHILL,NA,NA,C1609,NA,NA
HAMIS,NA,NA,C3542,NA,NA
HEFTY,NA,NA,C4770,NA,NA
HUMME,NA,NA,C2436,NA,NA
HUNCH,NA,NA,C1367,NA,NA
LITLH,NA,NA,C5270,NA,NA
LTBRO,NA,NA,C1717,NA,NA
LTFLH,NA,NA,C6038,NA,NA
LTNCK,NA,NA,C0156,NA,NA
MHO67,MHOLE,CRUSA,C1919,M0747,D143
MOM67,MOMHI,NA,C1955,M0411,NA
MYRTL,NA,NA,C0108,NA,NA
RTN67,RTNIC,NA,C1777,M0218,NA
SCOLL,NA,NA,C5707,NA,NA
TALLS,NA,NA,C0767,NA,NA
TORMO,NA,NA,C3760,NA,NA
TUFTW,NA,NA,C3352,NA,NA
TWIST,NA,NA,C3787,NA,NA
UPTUR,NA,NA,C5460,NA,NA
ALBER,NA,NA,C3788,NA,NA
BREAC,NA,NA,C2819,NA,NA
BRLGS,NA,NA,C2004,NA,NA
BRO66,BROWH,NA,C2986,M0986,NA
CROTT,NA,NA,C5402,NA,NA
DEARG,NA,NA,C2053,NA,NA
ELG66,NA,NA,C3060,NA,NA
FEEDE,NA,NA,C2564,NA,NA
FERDI,NA,NA,C2975,NA,NA
FINGA,NA,NA,C2293,NA,NA
KINPO,NA,NA,C4377,NA,NA
LIAMS,NA,CRUSA,C4568,NA,D143
LKBEA,NA,NA,C4335,NA,NA
LOWSE,NA,NA,C3729,NA,NA
NIPSS,NA,NA,C3635,NA,NA
OTAGG,NA,NA,C3406,NA,NA
PETES,NA,NA,C0532,NA,NA
PROTE,NA,NA,C2856,NA,NA
RGRHI,NA,NA,C5683,NA,NA
RGRIT,NA,NA,C0338,NA,NA
SLIMH,NA,NA,C0764,NA,NA
STARN,NA,CRUSA,C3803,NA,D143
VAGRA,NA,NA,C3843,NA,NA
WDTYS,NA,NA,C2684,NA,NA
YTAGG,NA,NA,C2307,NA,NA
BUL65,BULGY,NA,C4482,M0787,NA
CASSI,NA,NA,C2660,NA,NA
FRITZ,NA,NA,C1380,NA,NA
HECTO,NA,NA,C1976,NA,NA
INWAR,NA,NA,C5097,NA,NA
JASEN,NA,NA,C3444,NA,NA
MICKY,NA,NA,C2762,NA,NA
MIDGE,NA,NA,C3753,NA,NA
MOM65,MOMHI,CRUSA,C1850,M0411,D143
NICKS,NA,NA,C5337,NA,NA
NRFTY,NA,NA,C4896,NA,NA
NTRYL,NA,NA,C2349,NA,NA
RECTO,NA,NA,C5932,NA,NA
ROWAN,NA,NA,C3534,NA,NA
SAGGY,NA,NA,C2524,NA,NA
TERLO,NA,NA,C4234,NA,NA
THICK,NA,NA,C5658,NA,NA
TINYS,NA,NA,C0886,NA,NA
TRIPO,NA,NA,C1738,NA,NA
TRUBB,NA,NA,C2497,NA,NA
WHEYE,NA,NA,C4268,NA,NA
WILLS,NA,NA,C2016,NA,NA
WINKL,NA,NA,C3647,NA,NA
WINSS,NA,NA,C1296,NA,NA
BLIND,NA,NA,C1553,NA,NA
CECIL,NA,NA,C5513,NA,NA
CHOCH,NA,NA,C0531,NA,NA
CLEOP,NA,NA,C5706,NA,NA
ETHEL,NA,NA,C3203,NA,NA
GREET,NA,NA,C4791,NA,NA
HUGOS,NA,NA,C5597,NA,NA
MOARY,NA,NA,C1770,NA,NA
MOWSP,NA,NA,C1531,NA,NA
NELSO,NA,NA,C2981,NA,NA
PINCS,NA,NA,C5772,NA,NA
PRONG,NA,NA,C5959,NA,NA
REMUS,NA,NA,C5895,NA,NA
ROMUL,NA,NA,C4886,NA,NA
SAMSS,NA,NA,C3745,NA,NA
TIMSS,NA,NA,C5571,NA,NA
TRNRI,NA,NA,C0485,NA,NA
UNILE,NA,NA,C4370,NA,NA
BAYLE,NA,NA,C2666,NA,NA
BILLS,NA,NA,C0959,NA,NA
COYHI,NA,NA,C3790,NA,NA
LEOSS,NA,NA,C0858,NA,NA
LLASS,NA,NA,C5548,NA,NA
RTNIC,NA,NA,C5284,NA,NA
SORRY,NA,NA,C4491,NA,NA
SPUDS,NA,NA,C5046,NA,NA
TRICK,NA,NA,C0891,NA,NA
VICTO,NA,NA,C2301,NA,NA
FANCY,NA,NA,C2850,NA,NA
FRICT,NA,NA,C2089,NA,NA
MHOLE,NA,NA,C3276,NA,NA
RAVEL,NA,NA,C3593,NA,NA
SHAMU,NA,NA,C1144,NA,NA
SYMME,NA,NA,C5364,NA,NA
TWINK,NA,NA,C2242,NA,NA
UPRHI,NA,NA,C1010,NA,NA
BLTLE,NA,NA,C0206,NA,NA
BULGY,NA,NA,C4208,NA,NA
MOMHI,NA,NA,C0322,NA,NA
OSCAR,NA,NA,C3747,NA,NA
SOBHR,NA,NA,C0528,NA,NA
BRBRO,NA,NA,C3212,NA,NA
CAESA,NA,NA,C0251,NA,NA
GLASS,NA,NA,C4002,NA,NA
OSSIA,NA,NA,C5561,NA,NA
RTHOL,NA,NA,C0166,NA,NA
SDVIW,NA,NA,C3210,NA,NA
SPREA,NA,NA,C3558,NA,NA
BENTS,NA,NA,C0893,NA,NA
BROWH,NA,NA,C0575,NA,NA
ELGRE,NA,NA,C6015,NA,NA
EXTRA,NA,NA,C0649,NA,NA
HEINS,NA,NA,C2916,NA,NA
PROFE,NA,NA,C5912,NA,NA
ARIST,NA,NA,C3807,NA,NA
CAILL,NA,NA,C5844,NA,NA
CRUSA,NA,NA,C4072,NA,NA
MANFR,NA,NA,C4986,NA,NA
FAISA,NA,NA,C3822,NA,NA
THORS,NA,NA,C4136,NA,NA
DEVIL,NA,NA,C2976,NA,NA
BARKH,NA,NA,C3375,NA,NA
BIGSG,NA,SLIPP,C3300,NA,D243
BLUFF,NA,NA,C1888,NA,NA
BREND,NA,NA,C1004,NA,NA
CHU72,NA,NA,C3604,NA,NA
D0001,NA,NA,C0122,NA,NA
D0002,NA,NA,C5492,NA,NA
D0003,NA,NA,C4923,NA,NA
D0004,NA,NA,C2076,NA,NA
D0005,NA,NA,C3594,NA,NA
D0006,NA,NA,C5791,NA,NA
D0007,NA,NA,C5780,NA,NA
D0008,NA,NA,C0377,NA,NA
D0009,NA,NA,C2569,NA,NA
D0010,NA,NA,C3785,NA,NA
D0011,NA,NA,C4198,NA,NA
D0012,NA,NA,C2647,NA,NA
D0013,NA,NA,C2311,NA,NA
D0014,NA,NA,C2642,NA,NA
D0015,NA,NA,C4533,NA,NA
D0016,NA,NA,C2928,NA,NA
D0017,NA,NA,C2900,NA,NA
D0018,NA,NA,C5253,NA,NA
D0019,NA,NA,C2356,NA,NA
D0020,NA,NA,C4100,NA,NA
D0021,NA,NA,C0640,NA,NA
D0022,NA,NA,C5180,NA,NA
D0023,NA,NA,C2513,NA,NA
D0024,NA,NA,C3855,NA,NA
D0025,NA,NA,C1784,NA,NA
D0026,NA,NA,C5397,NA,NA
D0027,NA,NA,C2377,NA,NA
D0028,NA,NA,C2421,NA,NA
D0029,NA,NA,C4613,NA,NA
D0030,NA,NA,C0536,NA,NA
D0031,NA,NA,C5750,NA,NA
D0032,NA,NA,C3121,NA,NA
D0033,NA,NA,C1812,NA,NA
D0034,NA,NA,C4511,NA,NA
D0035,NA,NA,C1802,NA,NA
D0036,NA,NA,C0981,NA,NA
D0037,NA,NA,C5862,NA,NA
D0038,NA,NA,C3000,NA,NA
D0039,NA,NA,C2374,NA,NA
D0040,NA,NA,C5556,NA,NA
D0041,NA,NA,C4562,NA,NA
D0042,NA,NA,C5408,NA,NA
D0043,NA,NA,C1547,NA,NA
D0044,NA,NA,C1409,NA,NA
D0045,NA,NA,C6011,NA,NA
D0046,NA,NA,C2567,NA,NA
D0047,NA,NA,C3578,NA,NA
D0048,NA,NA,C2756,NA,NA
D0049,NA,NA,C3507,NA,NA
D0050,NA,NA,C0229,NA,NA
D0051,NA,NA,C2904,NA,NA
D0052,NA,NA,C5647,NA,NA
D0053,NA,NA,C2313,NA,NA
D0054,NA,NA,C3758,NA,NA
D0055,NA,NA,C0242,NA,NA
D0056,NA,NA,C5095,NA,NA
D0057,NA,NA,C4821,NA,NA
D0058,NA,NA,C1657,NA,NA
D0059,NA,NA,C5179,NA,NA
D0060,NA,NA,C0813,NA,NA
D0061,NA,NA,C0953,NA,NA
D0062,NA,NA,C0203,NA,NA
D0063,NA,NA,C4762,NA,NA
D0064,NA,NA,C2879,NA,NA
D0065,NA,NA,C1929,NA,NA
D0066,NA,NA,C3959,NA,NA
D0067,NA,NA,C2695,NA,NA
D0068,NA,NA,C1133,NA,NA
D0069,NA,NA,C1723,NA,NA
D0070,NA,NA,C5089,NA,NA
D0071,NA,NA,C4361,NA,NA
D0072,NA,NA,C0982,NA,NA
D0073,NA,NA,C1171,NA,NA
D0074,NA,NA,C2292,NA,NA
D0075,NA,NA,C1337,NA,NA
D0076,NA,NA,C3152,NA,NA
D0077,NA,NA,C2954,NA,NA
D0078,NA,NA,C5433,NA,NA
D0079,NA,NA,C4374,NA,NA
D0080,NA,NA,C0189,NA,NA
D0081,NA,NA,C4213,NA,NA
D0082,NA,NA,C5825,NA,NA
D0083,NA,NA,C3819,NA,NA
D0084,NA,NA,C4901,NA,NA
D0085,NA,NA,C3550,NA,NA
D0086,NA,NA,C0854,NA,NA
D0087,NA,NA,C5568,NA,NA
D0088,NA,NA,C4856,NA,NA
D0089,NA,NA,C3800,NA,NA
D0090,NA,NA,C4769,NA,NA
D0091,NA,NA,C3664,NA,NA
D0092,NA,NA,C6007,NA,NA
D0093,NA,NA,C2645,NA,NA
D0094,NA,NA,C3917,NA,NA
D0095,NA,NA,C1652,NA,NA
D0096,NA,NA,C2741,NA,NA
D0097,NA,NA,C1573,NA,NA
D0098,NA,NA,C2943,NA,NA
D0099,NA,NA,C5948,NA,NA
D0100,NA,NA,C5974,NA,NA
D0101,NA,NA,C5529,NA,NA
D0102,NA,NA,C0217,NA,NA
D0103,NA,NA,C4801,NA,NA
D0104,NA,NA,C1136,NA,NA
D0105,NA,NA,C0963,NA,NA
D0106,NA,NA,C2536,NA,NA
D0107,NA,NA,C1674,NA,NA
D0108,NA,NA,C1287,NA,NA
D0109,NA,NA,C4049,NA,NA
D0110,NA,NA,C0840,NA,NA
D0111,NA,NA,C4871,NA,NA
D0112,NA,NA,C1795,NA,NA
D0113,NA,NA,C2459,NA,NA
D0114,NA,NA,C2693,NA,NA
D0115,NA,NA,C2753,NA,NA
D0116,NA,NA,C3981,NA,NA
D0117,NA,NA,C4773,NA,NA
D0118,NA,NA,C2599,NA,NA
D0119,NA,NA,C2210,NA,NA
D0120,NA,NA,C1161,NA,NA
D0121,NA,NA,C1328,NA,NA
D0122,NA,NA,C3142,NA,NA
D0123,NA,NA,C2318,NA,NA
D0124,NA,NA,C3702,NA,NA
D0125,NA,NA,C2936,NA,NA
D0126,NA,NA,C3666,NA,NA
D0128,NA,NA,C4311,NA,NA
D0129,NA,NA,C0687,NA,NA
D0130,NA,NA,C2782,NA,NA
D0131,NA,NA,C2440,NA,NA
D0132,NA,NA,C4296,NA,NA
D0133,NA,NA,C5135,NA,NA
D0134,NA,NA,C5429,NA,NA
D0135,NA,NA,C0713,NA,NA
D0136,NA,NA,C0811,NA,NA
D0137,NA,NA,C5256,NA,NA
D0138,NA,NA,C3939,NA,NA
D0139,NA,NA,C0810,NA,NA
D0140,NA,NA,C4397,NA,NA
D0141,NA,NA,C2650,NA,NA
D0142,NA,NA,C2618,NA,NA
D0143,NA,NA,C5328,NA,NA
D0144,NA,NA,C3436,NA,NA
